Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Owner_Type,Kilometers_Driven,Engine_CC,Mileage_Kmpl,Seats,Location,Insurance_Valid,Price_INR
2979,Mahindra,Thar,2018,Diesel,Manual,First,207343,1497,25.1,4,Hyderabad,Yes,732794
2980,Toyota,Urban Cruiser,2010,CNG,Automatic,Second,170851,1997,21.9,5,Jaipur,Yes,576466
2981,Kia,Seltos,2021,Petrol,Automatic,Second,107969,796,26.5,5,Mumbai,Yes,863782
2982,Maruti,Swift,2019,Petrol,Manual,First,104533,1497,25.4,5,Mumbai,Yes,873450
2983,Honda,Jazz,2019,Petrol,Automatic,Third,164001,1248,17.1,5,Chandigarh,No,779239
2984,Honda,Amaze,2025,Diesel,Automatic,First,122247,1997,26.7,5,Pune,No,1206534
2985,Renault,Kiger,2021,Diesel,Manual,First,49685,1197,27.1,7,Lucknow,No,1068937
2986,Renault,Triber,2011,Petrol,Automatic,Second,207600,1197,25.6,5,Hyderabad,Yes,482354
2987,Honda,WR-V,2020,CNG,Manual,Second,109178,2184,16.1,7,Hyderabad,Yes,998345
2988,Maruti,Baleno,2020,Petrol,Automatic,First,151871,1497,24.2,5,Hyderabad,Yes,861185
2989,Honda,Amaze,2023,Diesel,Automatic,First,88928,1248,25.4,7,Pune,Yes,1193425
2990,Mahindra,Thar,2025,Petrol,Manual,First,166225,1497,18.7,5,Bengaluru,No,1231211
2991,Tata,Nexon,2018,Petrol,Automatic,First,109299,1248,15.3,5,Mumbai,Yes,896805
2992,Renault,Triber,2025,Petrol,Manual,First,175578,1997,26.4,7,Chandigarh,Yes,1265229
2993,Maruti,WagonR,2013,Diesel,Manual,First,215881,1997,12.8,4,Chandigarh,Yes,511613
2994,Toyota,Fortuner,2019,Petrol,Automatic,First,176099,1997,12.9,4,Delhi,Yes,836169
2995,Mahindra,Bolero,2011,Diesel,Manual,First,67991,1997,19.8,7,Jaipur,No,703029
2996,Renault,Kiger,2017,CNG,Automatic,Second,124574,1997,17.0,5,Ludhiana,No,947019
2997,Maruti,Baleno,2018,CNG,Manual,First,216267,1497,15.2,7,Mumbai,Yes,673363
2998,Tata,Harrier,2016,Diesel,Automatic,First,220635,796,20.6,7,Bengaluru,Yes,661938
2999,Mahindra,XUV700,2012,Petrol,Manual,First,176658,1498,17.4,4,Ahmedabad,Yes,475323
3000,Kia,Sonet,2010,Petrol,Automatic,First,120347,1497,23.5,5,Mumbai,No,495362
3001,Renault,Kiger,2015,Petrol,Automatic,Third,152452,1248,23.8,5,Bengaluru,No,754600
3002,Renault,Kwid,2011,Petrol,Automatic,First,153579,1498,25.2,4,Pune,Yes,595235
3003,Maruti,Baleno,2017,Diesel,Automatic,First,59065,2184,19.4,4,Bengaluru,No,1029384
3004,Tata,Tiago,2018,Petrol,Manual,First,238396,1497,25.3,5,Mumbai,No,811480
3005,Toyota,Innova,2018,Petrol,Automatic,First,81862,1497,18.9,5,Bengaluru,Yes,974543
3006,Maruti,Swift,2018,Petrol,Automatic,First,233857,1197,27.7,7,Lucknow,No,732907
3007,Toyota,Fortuner,2018,Petrol,Manual,Second,136624,2184,24.2,7,Pune,Yes,870881
3008,Honda,WR-V,2024,CNG,Manual,First,42552,1498,26.5,7,Bengaluru,Yes,1153716
3009,Honda,City,2024,Petrol,Manual,Second,134836,1248,16.3,5,Delhi,Yes,1025702
3010,Kia,Seltos,2017,Diesel,Manual,Second,158984,1197,24.8,7,Mumbai,No,718164
3011,Toyota,Urban Cruiser,2020,Diesel,Automatic,First,174763,1197,23.5,7,Chandigarh,Yes,963227
3012,Kia,Sonet,2020,CNG,Automatic,First,115861,1997,20.3,7,Mumbai,No,1024603
3013,Renault,Kwid,2020,Petrol,Automatic,First,26220,1997,18.6,7,Ludhiana,Yes,1186463
3014,Mahindra,Bolero,2017,Petrol,Automatic,First,94557,1498,17.0,7,Jaipur,Yes,780100
3015,Mahindra,XUV700,2020,Petrol,Manual,First,73366,1498,26.9,7,Bengaluru,No,1025247
3016,Kia,Seltos,2014,Petrol,Manual,First,117631,2184,25.5,5,Lucknow,No,832895
3017,Renault,Triber,2019,Petrol,Automatic,Second,27354,1997,26.9,4,Pune,Yes,1121487
3018,Maruti,WagonR,2016,Petrol,Manual,First,96106,998,18.8,4,Chandigarh,Yes,686020
3019,Tata,Harrier,2019,Petrol,Manual,First,107354,1248,27.6,7,Mumbai,No,869823
3020,Renault,Triber,2010,Diesel,Automatic,First,64302,1997,12.1,4,Bengaluru,Yes,545641
3021,Kia,Seltos,2021,Petrol,Manual,First,97480,2184,19.3,5,Hyderabad,No,1063672
3022,Honda,City,2010,Diesel,Manual,Second,191105,796,15.5,7,Bengaluru,No,299471
3023,Maruti,Baleno,2014,Petrol,Manual,Second,84850,1997,15.3,5,Bengaluru,Yes,787352
3024,Kia,Seltos,2013,Diesel,Manual,First,68657,796,23.0,5,Hyderabad,No,660664
3025,Kia,Seltos,2012,Diesel,Manual,Second,179227,998,23.4,4,Bengaluru,Yes,497011
3026,Renault,Triber,2010,Diesel,Manual,First,116122,1997,18.3,5,Hyderabad,No,606164
3027,Tata,Tiago,2012,Diesel,Manual,First,227573,1498,21.3,5,Pune,Yes,427133
3028,Mahindra,Bolero,2011,Diesel,Automatic,Third,13091,1248,19.8,4,Pune,Yes,733715
3029,Hyundai,Creta,2014,Diesel,Automatic,First,185688,2184,27.2,5,Jaipur,No,624981
3030,Toyota,Innova,2017,Petrol,Automatic,First,150607,796,19.3,4,Bengaluru,No,696236
3031,Tata,Altroz,2019,Diesel,Manual,First,46936,1248,20.1,4,Delhi,Yes,964420
3032,Hyundai,Verna,2024,Petrol,Automatic,First,28397,1248,18.4,4,Jaipur,No,1241147
3033,Kia,Sonet,2014,Petrol,Manual,Third,189323,1997,13.7,7,Pune,No,758163
3034,Maruti,Baleno,2019,Diesel,Automatic,First,82726,1248,22.7,7,Ludhiana,No,955554
3035,Renault,Kiger,2022,Petrol,Manual,Second,145523,1997,17.5,5,Delhi,Yes,1170356
3036,Hyundai,Verna,2021,Diesel,Automatic,First,42131,1248,21.0,7,Pune,Yes,1074766
3037,Maruti,Swift,2019,Petrol,Automatic,First,105364,998,21.0,5,Chandigarh,No,787324
3038,Renault,Triber,2011,Electric,Automatic,First,180358,1197,12.5,4,Chandigarh,Yes,369692
3039,Tata,Nexon,2023,Petrol,Automatic,First,62629,2184,14.6,4,Chandigarh,No,1210526
3040,Honda,Jazz,2017,Electric,Automatic,First,131618,796,19.4,4,Hyderabad,Yes,723674
3041,Kia,Carens,2020,Petrol,Automatic,Second,226908,1248,21.4,5,Ahmedabad,Yes,790739
3042,Honda,WR-V,2024,Petrol,Manual,First,70865,796,21.4,7,Pune,No,1132078
3043,Renault,Triber,2017,Diesel,Manual,Second,140655,1997,20.5,4,Bengaluru,No,821519
3044,Hyundai,Creta,2015,Petrol,Automatic,First,76335,2184,24.4,4,Delhi,No,910660
3045,Maruti,WagonR,2010,Diesel,Automatic,First,223099,1498,21.7,5,Delhi,Yes,298745
3046,Hyundai,Grand i10,2011,Electric,Manual,First,141066,1498,16.1,5,Chandigarh,No,626442
3047,Renault,Kiger,2017,Diesel,Manual,Second,171783,796,20.9,5,Mumbai,Yes,612511
3048,Toyota,Urban Cruiser,2025,Petrol,Manual,First,57724,796,17.6,4,Lucknow,No,1252888
3049,Tata,Altroz,2012,Petrol,Manual,First,97634,1497,25.8,4,Hyderabad,No,576008
3050,Honda,City,2015,Petrol,Automatic,First,198548,796,23.7,4,Bengaluru,Yes,608491
3051,Renault,Triber,2023,Electric,Automatic,Second,14508,1997,25.3,7,Lucknow,No,1205851
3052,Mahindra,Scorpio,2010,Diesel,Automatic,First,144920,2184,16.6,7,Chandigarh,Yes,606600
3053,Hyundai,Grand i10,2016,Petrol,Manual,First,154022,1248,22.1,7,Ahmedabad,Yes,662213
3054,Kia,Sonet,2017,Petrol,Manual,First,96291,1497,20.9,7,Pune,Yes,817407
3055,Mahindra,XUV300,2012,Diesel,Automatic,First,119744,2184,18.5,5,Ahmedabad,Yes,743816
3056,Tata,Tiago,2014,Diesel,Manual,First,45916,2184,17.1,5,Ludhiana,Yes,860702
3057,Tata,Punch,2010,Petrol,Manual,First,133136,2184,13.8,7,Bengaluru,No,681446
3058,Renault,Triber,2015,Petrol,Automatic,Second,126984,998,15.0,5,Ludhiana,No,697323
3059,Honda,Jazz,2013,Diesel,Automatic,First,123648,1498,24.2,5,Ahmedabad,No,624283
3060,Tata,Altroz,2014,Diesel,Manual,Second,219007,1498,27.2,4,Mumbai,No,669840
3061,Kia,Sonet,2017,Diesel,Automatic,First,125572,1997,16.6,5,Ahmedabad,Yes,954086
3062,Toyota,Innova,2023,Diesel,Manual,Third,147762,1248,20.1,4,Mumbai,Yes,1005386
3063,Kia,Sonet,2011,Petrol,Automatic,First,117283,796,16.0,7,Ludhiana,No,478561
3064,Mahindra,XUV700,2016,Diesel,Manual,First,168490,1498,14.2,5,Ahmedabad,Yes,716439
3065,Hyundai,Verna,2020,Diesel,Manual,First,145355,796,25.2,4,Bengaluru,No,928626
3066,Tata,Harrier,2012,Petrol,Automatic,Second,192500,1997,21.3,5,Ludhiana,No,588207
3067,Tata,Punch,2025,Petrol,Automatic,First,78166,2184,21.0,5,Bengaluru,No,1361327
3068,Hyundai,Grand i10,2016,CNG,Manual,First,154923,1497,13.4,7,Bengaluru,Yes,680300
3069,Maruti,Dzire,2015,Petrol,Automatic,Second,29849,1498,16.4,5,Ludhiana,Yes,890277
3070,Tata,Altroz,2017,Petrol,Manual,First,65880,1498,18.4,4,Chandigarh,Yes,928109
3071,Tata,Harrier,2025,Petrol,Automatic,Second,7378,1497,27.7,7,Lucknow,No,1320233
3072,Renault,Kwid,2023,Diesel,Automatic,First,29216,1248,14.4,7,Pune,Yes,1217196
3073,Kia,Seltos,2023,CNG,Automatic,First,168868,1248,16.8,5,Delhi,Yes,967404
3074,Maruti,Brezza,2015,CNG,Automatic,First,161758,1497,18.3,7,Chandigarh,No,645406
3075,Hyundai,Venue,2016,Petrol,Automatic,First,32034,2184,14.5,5,Bengaluru,Yes,935404
3076,Mahindra,Bolero,2019,Diesel,Automatic,Second,179978,2184,16.5,4,Mumbai,No,893900
3077,Honda,Amaze,2011,Petrol,Manual,First,185793,998,18.2,4,Jaipur,No,368711
3078,Tata,Tiago,2018,Petrol,Automatic,First,81049,796,20.5,5,Ahmedabad,No,778175
3079,Tata,Tiago,2021,Petrol,Manual,First,139073,1497,20.4,4,Delhi,No,1079409
3080,Kia,Carens,2011,Diesel,Manual,First,107096,796,16.7,7,Delhi,Yes,507923
3081,Honda,Jazz,2016,Petrol,Manual,Second,193496,1997,26.3,4,Ludhiana,No,676473
3082,Maruti,Dzire,2022,Diesel,Automatic,First,128375,1248,25.6,4,Mumbai,No,1007236
3083,Maruti,Baleno,2018,Petrol,Manual,Second,155008,1248,17.5,7,Ludhiana,Yes,824576
3084,Hyundai,i20,2010,Diesel,Manual,First,103267,796,14.7,7,Delhi,No,519028
3085,Maruti,Dzire,2023,Petrol,Automatic,First,66337,1248,22.5,4,Ahmedabad,Yes,1101929
3086,Renault,Triber,2020,Petrol,Manual,First,245939,1197,16.7,7,Bengaluru,Yes,680029
3087,Tata,Tiago,2012,Petrol,Manual,First,158750,1498,14.2,5,Jaipur,Yes,490769
3088,Tata,Harrier,2023,Petrol,Manual,Second,204031,796,19.6,4,Bengaluru,No,1012246
3089,Hyundai,Creta,2019,Petrol,Manual,Second,185354,1197,17.8,7,Bengaluru,No,771908
3090,Kia,Seltos,2017,Diesel,Automatic,First,203884,1248,19.7,5,Pune,No,655276
3091,Honda,Amaze,2021,Diesel,Manual,First,11894,1997,22.2,4,Ludhiana,No,1272165
3092,Mahindra,XUV700,2011,Petrol,Manual,First,20001,1497,27.0,7,Ahmedabad,Yes,668346
3093,Maruti,WagonR,2013,Diesel,Manual,First,49668,998,12.9,4,Ahmedabad,No,650901
3094,Honda,WR-V,2017,Diesel,Manual,First,131989,1497,25.7,4,Delhi,Yes,902381
3095,Honda,Jazz,2022,Petrol,Automatic,Second,143925,1997,17.3,5,Chandigarh,No,1063940
3096,Honda,WR-V,2022,Petrol,Manual,First,62441,1997,18.1,4,Ludhiana,No,1153736
3097,Hyundai,Creta,2010,Diesel,Manual,First,140465,1248,20.0,4,Pune,Yes,501050
3098,Honda,City,2019,Petrol,Manual,Second,35662,1997,12.3,5,Hyderabad,No,1108500
3099,Renault,Kiger,2014,Diesel,Automatic,First,80935,796,15.5,7,Mumbai,No,609856
3100,Kia,Sonet,2012,Petrol,Manual,First,174744,998,16.0,4,Ahmedabad,No,450225
3101,Tata,Tiago,2017,Diesel,Manual,First,168608,1498,15.8,5,Bengaluru,No,683378
3102,Toyota,Glanza,2015,Diesel,Automatic,Second,81095,796,13.5,5,Hyderabad,No,791899
3103,Honda,WR-V,2020,Petrol,Automatic,First,232915,2184,25.7,4,Ludhiana,Yes,963556
3104,Kia,Sonet,2012,Diesel,Automatic,Second,107068,1498,21.2,5,Chandigarh,No,545943
3105,Maruti,Baleno,2018,Petrol,Automatic,First,240147,1997,20.7,7,Hyderabad,Yes,704879
3106,Maruti,WagonR,2013,Diesel,Automatic,Third,87253,1997,22.0,5,Chandigarh,Yes,774140
3107,Tata,Nexon,2024,Diesel,Manual,First,116239,998,18.2,7,Ahmedabad,Yes,1050985
3108,Kia,Seltos,2019,Diesel,Manual,First,146040,1498,19.0,7,Jaipur,No,818446
3109,Tata,Harrier,2020,Diesel,Manual,First,22478,1197,25.5,7,Mumbai,Yes,1075259
3110,Toyota,Glanza,2018,Diesel,Manual,First,110993,796,22.2,5,Mumbai,No,879900
3111,Toyota,Fortuner,2016,Petrol,Manual,First,213352,1497,15.4,5,Chandigarh,Yes,712451
3112,Toyota,Fortuner,2022,Electric,Manual,First,37311,1997,24.0,5,Ludhiana,Yes,1185902
3113,Honda,City,2010,Petrol,Automatic,First,121539,1498,18.6,4,Chandigarh,Yes,427260
3114,Kia,Sonet,2011,Petrol,Automatic,First,112773,1197,14.8,7,Lucknow,No,629699
3115,Honda,Amaze,2024,CNG,Automatic,First,159321,2184,21.2,7,Hyderabad,Yes,1179154
3116,Hyundai,Grand i10,2025,Diesel,Automatic,First,221009,1498,27.9,5,Pune,No,1116426
3117,Mahindra,Bolero,2012,CNG,Automatic,First,158870,1197,17.7,7,Hyderabad,Yes,535760
3118,Renault,Kiger,2013,Diesel,Manual,Second,5530,998,19.6,4,Delhi,No,644184
3119,Tata,Altroz,2022,Electric,Manual,First,36697,1248,26.4,5,Jaipur,No,1147580
3120,Toyota,Glanza,2025,Diesel,Manual,First,45828,2184,21.2,7,Ahmedabad,Yes,1377187
3121,Kia,Seltos,2020,Petrol,Automatic,First,187531,2184,14.5,7,Hyderabad,Yes,1047280
3122,Honda,Amaze,2013,Petrol,Automatic,First,40518,1197,25.6,5,Delhi,Yes,803543
3123,Toyota,Fortuner,2017,Electric,Automatic,First,65852,998,17.1,5,Jaipur,No,862219
3124,Tata,Altroz,2023,Petrol,Automatic,First,127524,1197,27.7,4,Chandigarh,No,1118233
3125,Maruti,Dzire,2013,Petrol,Automatic,First,218160,1197,18.3,4,Chandigarh,No,404584
3126,Renault,Kwid,2012,CNG,Manual,Second,181164,796,25.0,7,Jaipur,No,463218
3127,Kia,Sonet,2020,Petrol,Manual,First,197907,1197,16.4,7,Mumbai,No,884313
3128,Honda,Amaze,2020,Petrol,Manual,Second,136223,1997,26.6,5,Lucknow,Yes,1002036
3129,Hyundai,Creta,2011,Electric,Automatic,First,35341,1248,18.1,5,Lucknow,No,610105
3130,Toyota,Fortuner,2021,Petrol,Manual,First,12909,2184,12.2,7,Pune,No,1252064
3131,Maruti,WagonR,2015,Diesel,Automatic,First,109458,2184,26.2,5,Ludhiana,Yes,768945
3132,Mahindra,Scorpio,2023,Diesel,Automatic,First,161421,1197,26.0,4,Pune,No,921475
3133,Maruti,Dzire,2015,Petrol,Automatic,First,27909,2184,24.8,7,Ahmedabad,No,853395
3134,Mahindra,Bolero,2018,Diesel,Manual,First,50261,2184,24.8,5,Ludhiana,No,1080691
3135,Maruti,Swift,2025,Petrol,Manual,First,75475,1997,24.2,5,Ludhiana,No,1224240
3136,Toyota,Glanza,2023,Diesel,Manual,First,41998,1197,25.5,5,Ahmedabad,Yes,1252611
3137,Hyundai,i20,2013,Petrol,Manual,First,193885,2184,13.2,7,Lucknow,No,555837
3138,Honda,Amaze,2024,Diesel,Automatic,First,205359,998,25.0,5,Lucknow,Yes,1011132
3139,Mahindra,XUV300,2010,Petrol,Manual,First,147040,796,17.3,7,Lucknow,Yes,442335
3140,Hyundai,Verna,2010,Petrol,Automatic,Second,11596,1498,27.9,7,Mumbai,Yes,634737
3141,Kia,Carens,2017,Petrol,Automatic,Second,160008,796,22.2,4,Chandigarh,Yes,623993
3142,Kia,Carens,2023,Diesel,Automatic,First,40939,998,14.6,5,Jaipur,No,1146264
3143,Honda,Amaze,2013,Petrol,Automatic,First,231479,1248,18.3,4,Delhi,No,457102
3144,Honda,Jazz,2012,Diesel,Automatic,First,156709,1197,12.0,4,Mumbai,No,620909
3145,Kia,Sonet,2023,Electric,Automatic,First,241324,998,24.1,5,Pune,No,929464
3146,Hyundai,Creta,2010,Petrol,Automatic,Second,84483,1248,26.8,7,Jaipur,No,598575
3147,Hyundai,Venue,2018,Petrol,Automatic,First,194821,1498,15.0,4,Bengaluru,Yes,691994
3148,Renault,Kwid,2018,CNG,Automatic,First,29648,1197,18.6,4,Hyderabad,No,943230
3149,Renault,Kiger,2020,Petrol,Manual,First,8492,1498,25.7,4,Hyderabad,Yes,1081434
3150,Maruti,Brezza,2017,Petrol,Automatic,Second,182033,2184,20.2,5,Hyderabad,Yes,893176
3151,Tata,Nexon,2023,Diesel,Automatic,First,56418,1197,17.9,7,Jaipur,Yes,1161126
3152,Kia,Carens,2015,Petrol,Automatic,First,26733,1197,19.5,4,Ludhiana,Yes,856131
3153,Mahindra,Thar,2021,Electric,Automatic,Second,220270,796,14.6,4,Lucknow,Yes,729246
3154,Renault,Kiger,2012,Diesel,Manual,First,152856,1497,17.8,4,Bengaluru,No,639368
3155,Honda,Jazz,2024,Petrol,Automatic,First,77764,998,27.9,7,Ludhiana,Yes,1199309
3156,Hyundai,i20,2016,Petrol,Manual,Second,37426,1997,25.4,7,Jaipur,No,994967
3157,Maruti,Dzire,2023,Diesel,Automatic,First,174318,1197,24.0,7,Mumbai,Yes,1072962
3158,Maruti,WagonR,2010,Diesel,Automatic,First,127755,1197,18.3,4,Lucknow,No,493220
3159,Renault,Triber,2021,Diesel,Manual,Second,200815,1497,14.3,5,Chandigarh,Yes,975133
3160,Tata,Punch,2018,Petrol,Automatic,First,206841,1197,19.3,5,Pune,No,812233
3161,Toyota,Innova,2015,Electric,Automatic,First,31163,1497,20.4,5,Delhi,Yes,933621
3162,Kia,Seltos,2017,Diesel,Automatic,Second,145045,2184,20.7,7,Ludhiana,Yes,787171
3163,Honda,WR-V,2020,CNG,Manual,First,136850,1497,19.2,5,Delhi,No,996474
3164,Mahindra,Thar,2015,Petrol,Manual,First,172501,796,14.4,5,Ludhiana,No,514807
3165,Kia,Carens,2025,Diesel,Automatic,First,121681,2184,20.4,4,Lucknow,No,1227488
3166,Kia,Carens,2012,CNG,Automatic,First,81172,1498,27.7,7,Bengaluru,Yes,582438
3167,Toyota,Urban Cruiser,2015,Petrol,Automatic,Third,18542,998,21.9,5,Chandigarh,No,830282
3168,Kia,Seltos,2022,Diesel,Automatic,Second,97557,1497,24.3,7,Hyderabad,No,1160557
3169,Renault,Triber,2012,Diesel,Manual,Second,213220,1197,12.3,7,Mumbai,Yes,365681
3170,Hyundai,Verna,2015,Petrol,Automatic,First,161277,796,18.3,5,Mumbai,No,635029
3171,Toyota,Fortuner,2013,Petrol,Manual,First,109212,2184,13.6,7,Delhi,Yes,646435
3172,Honda,Jazz,2025,CNG,Automatic,First,50742,2184,25.7,7,Ludhiana,No,1367217
3173,Toyota,Glanza,2019,Diesel,Manual,Second,95526,998,19.3,7,Ahmedabad,Yes,984885
3174,Toyota,Innova,2015,Diesel,Automatic,First,66607,1498,15.7,5,Ahmedabad,No,881912
3175,Renault,Triber,2025,Petrol,Manual,First,194316,1197,18.2,5,Lucknow,No,1050046
3176,Maruti,Baleno,2012,Petrol,Automatic,First,72308,796,19.5,5,Mumbai,Yes,612444
3177,Maruti,Dzire,2012,CNG,Manual,First,74258,1997,18.3,7,Jaipur,No,795774
3178,Honda,WR-V,2014,Diesel,Manual,First,201791,1197,16.6,4,Pune,No,572428
3179,Mahindra,XUV300,2016,Petrol,Manual,First,227184,1498,23.4,5,Pune,No,747887
3180,Kia,Sonet,2016,Petrol,Manual,First,151862,998,23.9,7,Ahmedabad,Yes,724519
3181,Mahindra,Thar,2019,Diesel,Automatic,First,195322,1997,24.0,4,Bengaluru,No,813365
3182,Honda,Amaze,2022,Diesel,Manual,First,155237,1997,14.8,5,Pune,No,1156340
3183,Honda,Jazz,2017,Diesel,Manual,First,21681,1498,18.3,5,Chandigarh,Yes,864906
3184,Kia,Seltos,2022,Petrol,Manual,Second,19107,1498,22.9,5,Ludhiana,Yes,1193572
3185,Renault,Triber,2011,CNG,Manual,First,199221,1498,24.2,4,Ahmedabad,Yes,524121
3186,Kia,Sonet,2015,Petrol,Manual,Second,161158,1498,21.3,7,Jaipur,No,712168
3187,Renault,Triber,2011,Petrol,Automatic,First,158294,796,19.6,4,Hyderabad,No,490208
3188,Hyundai,Verna,2019,Diesel,Manual,Third,130372,796,12.8,4,Hyderabad,Yes,780929
3189,Hyundai,Creta,2014,Petrol,Manual,First,73634,1997,12.3,4,Chandigarh,No,909943
3190,Honda,City,2021,Petrol,Manual,First,199471,998,20.4,4,Pune,Yes,944775
3191,Toyota,Urban Cruiser,2012,Petrol,Automatic,First,162295,1197,14.5,7,Pune,No,452871
3192,Toyota,Urban Cruiser,2010,CNG,Automatic,First,210477,1197,24.3,7,Bengaluru,Yes,332811
3193,Toyota,Glanza,2024,Petrol,Automatic,First,195368,1248,17.6,7,Jaipur,No,1052306
3194,Tata,Harrier,2019,CNG,Automatic,First,77608,1498,17.1,5,Bengaluru,Yes,898554
3195,Maruti,Swift,2021,Diesel,Manual,First,17875,2184,17.1,7,Ludhiana,No,1312281
3196,Maruti,WagonR,2013,Diesel,Automatic,First,33540,796,21.0,7,Lucknow,No,697800
3197,Renault,Kiger,2018,Petrol,Manual,First,122056,1997,18.0,5,Ludhiana,No,1033133
3198,Toyota,Glanza,2017,Petrol,Automatic,First,199970,1997,27.6,4,Ahmedabad,Yes,735627
3199,Kia,Seltos,2013,Diesel,Manual,First,52531,1248,19.8,4,Lucknow,No,665914
3200,Honda,Jazz,2011,Petrol,Manual,First,80967,796,17.1,7,Delhi,No,547415
3201,Tata,Harrier,2010,Diesel,Automatic,First,24932,1497,17.7,7,Ahmedabad,No,591650
3202,Kia,Sonet,2010,Diesel,Automatic,First,163989,998,19.0,5,Ahmedabad,Yes,404912
3203,Kia,Sonet,2016,Diesel,Automatic,First,216350,1497,20.1,7,Pune,No,688688
3204,Hyundai,Creta,2013,Diesel,Automatic,Third,74191,1997,13.0,5,Chandigarh,No,713081
3205,Toyota,Urban Cruiser,2018,Petrol,Automatic,First,119973,1197,13.3,4,Lucknow,No,874732
3206,Renault,Kiger,2021,Petrol,Manual,Second,245505,998,26.8,7,Lucknow,No,787214
3207,Toyota,Urban Cruiser,2017,Petrol,Manual,Second,15614,796,26.7,5,Hyderabad,Yes,855587
3208,Honda,Jazz,2013,Petrol,Automatic,First,100504,1497,12.5,7,Hyderabad,Yes,723890
3209,Mahindra,Scorpio,2019,CNG,Automatic,First,230372,2184,13.7,4,Chandigarh,Yes,835372
3210,Maruti,Dzire,2020,Petrol,Automatic,Second,56052,1498,21.8,5,Pune,Yes,1092003
3211,Kia,Seltos,2015,Diesel,Manual,First,245183,796,20.4,7,Ahmedabad,No,572209
3212,Renault,Triber,2014,Diesel,Automatic,Third,126915,1997,16.0,7,Ahmedabad,No,704880
3213,Mahindra,Bolero,2022,Petrol,Automatic,First,135702,1498,26.9,4,Delhi,No,1009646
3214,Toyota,Innova,2024,Diesel,Automatic,First,164854,796,23.0,4,Ahmedabad,Yes,1093992
3215,Tata,Punch,2022,Petrol,Automatic,First,95605,1497,18.2,4,Pune,No,1160736
3216,Hyundai,Verna,2023,Petrol,Manual,First,88751,1248,21.3,7,Ahmedabad,Yes,1081123
3217,Toyota,Innova,2024,Diesel,Automatic,First,91332,1498,24.2,7,Lucknow,Yes,1175729
3218,Mahindra,Bolero,2020,Diesel,Automatic,First,141727,1248,25.9,5,Delhi,No,1003872
3219,Maruti,WagonR,2012,Diesel,Manual,First,113896,2184,14.9,4,Lucknow,Yes,678653
3220,Kia,Carens,2017,Diesel,Manual,Second,53014,2184,25.8,7,Pune,Yes,1011374
3221,Tata,Nexon,2019,Electric,Manual,First,63378,2184,13.7,4,Delhi,No,1151509
3222,Mahindra,Thar,2011,Diesel,Automatic,First,13739,1997,20.9,7,Lucknow,Yes,759577
3223,Hyundai,Venue,2024,Petrol,Automatic,First,179773,1997,12.7,5,Ahmedabad,No,1131270
3224,Toyota,Fortuner,2024,Diesel,Automatic,First,217568,796,17.1,7,Ahmedabad,No,1017175
3225,Tata,Altroz,2010,Petrol,Manual,First,221289,998,12.4,7,Pune,No,372781
3226,Renault,Kwid,2016,Petrol,Automatic,Second,210569,2184,22.1,4,Lucknow,Yes,699483
3227,Honda,City,2010,Diesel,Manual,First,211886,2184,23.8,5,Hyderabad,Yes,418471
3228,Kia,Sonet,2010,Petrol,Manual,First,183397,998,13.4,7,Pune,No,394168
3229,Hyundai,Creta,2019,Petrol,Automatic,First,176548,1498,12.7,4,Ludhiana,No,897604
3230,Honda,City,2014,Petrol,Automatic,First,234150,796,26.8,5,Ludhiana,No,538069
3231,Mahindra,Scorpio,2023,Diesel,Manual,Second,64051,1997,15.4,4,Jaipur,No,1255504
3232,Tata,Punch,2019,Petrol,Manual,First,142357,1248,15.8,4,Ludhiana,Yes,832254
3233,Honda,WR-V,2022,Diesel,Manual,Second,196268,796,16.2,4,Hyderabad,Yes,851622
3234,Kia,Sonet,2015,Diesel,Manual,First,185204,1997,13.8,5,Delhi,No,677643
3235,Hyundai,Venue,2010,Electric,Manual,Second,111505,998,15.6,4,Chandigarh,No,465497
3236,Hyundai,Creta,2013,Petrol,Manual,First,90331,1497,26.8,5,Bengaluru,No,701373
3237,Mahindra,XUV300,2014,CNG,Manual,First,38352,2184,18.4,7,Ahmedabad,No,821202
3238,Tata,Tiago,2021,CNG,Automatic,First,100383,796,20.9,7,Hyderabad,No,881447
3239,Renault,Kwid,2017,Petrol,Automatic,Second,29654,1997,12.6,5,Bengaluru,No,920678
3240,Honda,Jazz,2024,Petrol,Automatic,First,227341,1497,16.2,4,Pune,Yes,1029588
3241,Honda,Jazz,2021,Diesel,Manual,First,212500,1997,23.8,5,Pune,No,882265
3242,Hyundai,Creta,2024,Diesel,Automatic,First,132167,1997,14.2,7,Chandigarh,Yes,1207494
3243,Mahindra,Thar,2022,CNG,Manual,First,50513,2184,22.7,4,Ahmedabad,No,1294451
3244,Hyundai,Verna,2023,Petrol,Automatic,First,49658,1997,23.1,4,Pune,Yes,1219083
3245,Tata,Altroz,2021,Petrol,Manual,First,42585,1997,23.5,4,Chandigarh,No,1095750
3246,Toyota,Fortuner,2012,Diesel,Automatic,First,39740,1498,24.4,5,Pune,Yes,698486
3247,Kia,Carens,2011,Petrol,Automatic,First,142780,1197,23.2,5,Bengaluru,No,416131
3248,Tata,Harrier,2016,Petrol,Manual,First,53321,1248,19.8,4,Chandigarh,Yes,842390
